lead_id,cts_id,title,url
f945d9166440494daae7d41d58cbe9ab,CTS-SAMGOV-20250829-F945D9166440494DAAE7D41D58CBE9AB,Force-On-Force 5.56MM Non-Lethal Training Ammunition,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f945d9166440494daae7d41d58cbe9ab&limit=1
f945d9166440494daae7d41d58cbe9ab,CTS-SAMGOV-20250829-F945D9166440494DAAE7D41D58CBE9AB,Force-On-Force 5.56MM Non-Lethal Training Ammunition,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f945d9166440494daae7d41d58cbe9ab
f8cbe3121a084151a5b681367f84ef6f,CTS-SAMGOV-20250829-F8CBE3121A084151A5B681367F84EF6F,Hot Mix Asphalt,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/08f88eb7637b46d5b8dc0fd0aa248b61/download
f8cbe3121a084151a5b681367f84ef6f,CTS-SAMGOV-20250829-F8CBE3121A084151A5B681367F84EF6F,Hot Mix Asphalt,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2893308acdec4f6785581f4bde386f93/download
f8cbe3121a084151a5b681367f84ef6f,CTS-SAMGOV-20250829-F8CBE3121A084151A5B681367F84EF6F,Hot Mix Asphalt,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f8cbe3121a084151a5b681367f84ef6f&limit=1
f8cbe3121a084151a5b681367f84ef6f,CTS-SAMGOV-20250829-F8CBE3121A084151A5B681367F84EF6F,Hot Mix Asphalt,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f8cbe3121a084151a5b681367f84ef6f
f822395664f1416aa389b17b5d27e72d,CTS-SAMGOV-20250829-F822395664F1416AA389B17B5D27E72D,W041--Sources Sought  Chiller Rental,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/24988e4b0b324d769d707fe1acb59da0/download
f822395664f1416aa389b17b5d27e72d,CTS-SAMGOV-20250829-F822395664F1416AA389B17B5D27E72D,W041--Sources Sought  Chiller Rental,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4946bf15f9dd474b8645ee0ccf7be807/download
f822395664f1416aa389b17b5d27e72d,CTS-SAMGOV-20250829-F822395664F1416AA389B17B5D27E72D,W041--Sources Sought  Chiller Rental,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4e0f0f5a42b448dea4b55ab9af2129ec/download
f822395664f1416aa389b17b5d27e72d,CTS-SAMGOV-20250829-F822395664F1416AA389B17B5D27E72D,W041--Sources Sought  Chiller Rental,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f822395664f1416aa389b17b5d27e72d&limit=1
f822395664f1416aa389b17b5d27e72d,CTS-SAMGOV-20250829-F822395664F1416AA389B17B5D27E72D,W041--Sources Sought  Chiller Rental,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f822395664f1416aa389b17b5d27e72d
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/016e78fd6a604bc9b907a11aeacf5c5a/download
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/27f9a8bedf954189957121f4d9273840/download
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3749bb4834c84c05b6791d4fe88d0705/download
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3d0136c9286e4df1ac889455a93c506f/download
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3f5bb94077404997bc76384701683654/download
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6909f3abf179477fade093b5dc32022e/download
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/af033d73adf34f0d8c4db60edbac6bdf/download
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b38ab8a721b64f35b90234c914a91d27/download
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d0440811053b4b42adfe147315beca31/download
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/da3bca2d1a104f33a21611d4374ebd08/download
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/fc9d2fc18b4e4152853e1528c2df62ff/download
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f8129f70e8c34adbb43996813544e0ce&limit=1
f8129f70e8c34adbb43996813544e0ce,CTS-SAMGOV-20250829-F8129F70E8C34ADBB43996813544E0CE,SDA North Office Furniture,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f8129f70e8c34adbb43996813544e0ce
f7f32afcebf04da3896cc6dc123b8e6d,CTS-SAMGOV-20250829-F7F32AFCEBF04DA3896CC6DC123B8E6D,Cytiva Equipment Service Contract,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/28510427d7c54378b22d9f62e18a3b44/download
f7f32afcebf04da3896cc6dc123b8e6d,CTS-SAMGOV-20250829-F7F32AFCEBF04DA3896CC6DC123B8E6D,Cytiva Equipment Service Contract,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6b28270d38104ba4b1bbd78eefe917d3/download
f7f32afcebf04da3896cc6dc123b8e6d,CTS-SAMGOV-20250829-F7F32AFCEBF04DA3896CC6DC123B8E6D,Cytiva Equipment Service Contract,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/9aa2d3337bb3487d8cdc951d70721711/download
f7f32afcebf04da3896cc6dc123b8e6d,CTS-SAMGOV-20250829-F7F32AFCEBF04DA3896CC6DC123B8E6D,Cytiva Equipment Service Contract,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/9b6fdd595ff24925a8e1418cada0398b/download
f7f32afcebf04da3896cc6dc123b8e6d,CTS-SAMGOV-20250829-F7F32AFCEBF04DA3896CC6DC123B8E6D,Cytiva Equipment Service Contract,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f7f32afcebf04da3896cc6dc123b8e6d&limit=1
f7f32afcebf04da3896cc6dc123b8e6d,CTS-SAMGOV-20250829-F7F32AFCEBF04DA3896CC6DC123B8E6D,Cytiva Equipment Service Contract,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f7f32afcebf04da3896cc6dc123b8e6d
f7db859f55f741c5a472ef221011bbe6,CTS-SAMGOV-20250829-F7DB859F55F741C5A472EF221011BBE6,59--CIRCUIT CARD ASSEMB,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f7db859f55f741c5a472ef221011bbe6&limit=1
f7db859f55f741c5a472ef221011bbe6,CTS-SAMGOV-20250829-F7DB859F55F741C5A472EF221011BBE6,59--CIRCUIT CARD ASSEMB,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f7db859f55f741c5a472ef221011bbe6
f7a9584e5cb8427a971ffa23d89dc2ce,CTS-SAMGOV-20250829-F7A9584E5CB8427A971FFA23D89DC2CE,"PROVIDE, INSTALL, AND MAINTAIN AN UNPROTECTED, TRANSPARENT LEASED OTU-2 CUSTOMER LEASE  BETWEEN OH AND ND.",https://api.sam.gov/prod/opportunities/v2/search?noticeid=f7a9584e5cb8427a971ffa23d89dc2ce&limit=1
f7a9584e5cb8427a971ffa23d89dc2ce,CTS-SAMGOV-20250829-F7A9584E5CB8427A971FFA23D89DC2CE,"PROVIDE, INSTALL, AND MAINTAIN AN UNPROTECTED, TRANSPARENT LEASED OTU-2 CUSTOMER LEASE  BETWEEN OH AND ND.",https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f7a9584e5cb8427a971ffa23d89dc2ce
f7a8a0c7fe3e457e994bb76bdd6a9c52,CTS-SAMGOV-20250829-F7A8A0C7FE3E457E994BB76BDD6A9C52,Compilation and Analysis of Toxic Organic & Metallic Speciate Inventories for Deep-Draft Emissions Modelling,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7131a19a628c4b418ab10446e4be0e89/download
f7a8a0c7fe3e457e994bb76bdd6a9c52,CTS-SAMGOV-20250829-F7A8A0C7FE3E457E994BB76BDD6A9C52,Compilation and Analysis of Toxic Organic & Metallic Speciate Inventories for Deep-Draft Emissions Modelling,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a1ab4152860142cfb62cba1e60dfa7a9/download
f7a8a0c7fe3e457e994bb76bdd6a9c52,CTS-SAMGOV-20250829-F7A8A0C7FE3E457E994BB76BDD6A9C52,Compilation and Analysis of Toxic Organic & Metallic Speciate Inventories for Deep-Draft Emissions Modelling,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f7a8a0c7fe3e457e994bb76bdd6a9c52&limit=1
f7a8a0c7fe3e457e994bb76bdd6a9c52,CTS-SAMGOV-20250829-F7A8A0C7FE3E457E994BB76BDD6A9C52,Compilation and Analysis of Toxic Organic & Metallic Speciate Inventories for Deep-Draft Emissions Modelling,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f7a8a0c7fe3e457e994bb76bdd6a9c52
f795edaf94de45b38c1a4ebf3eed9cf1,CTS-SAMGOV-20250829-F795EDAF94DE45B38C1A4EBF3EED9CF1,J065--Intent to Sole Source Stryker Service Contract,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7b620008931841209fa13edeac33aa75/download
f795edaf94de45b38c1a4ebf3eed9cf1,CTS-SAMGOV-20250829-F795EDAF94DE45B38C1A4EBF3EED9CF1,J065--Intent to Sole Source Stryker Service Contract,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f795edaf94de45b38c1a4ebf3eed9cf1&limit=1
f795edaf94de45b38c1a4ebf3eed9cf1,CTS-SAMGOV-20250829-F795EDAF94DE45B38C1A4EBF3EED9CF1,J065--Intent to Sole Source Stryker Service Contract,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f795edaf94de45b38c1a4ebf3eed9cf1
f786aaf7e50a4a24a2e0e3a475b22e71,CTS-SAMGOV-20250829-F786AAF7E50A4A24A2E0E3A475B22E71,N063--442 - Intrusion Detection System  9-30-2025 to 9-29-2026,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2097842a23634c0399ef98b55359c929/download
f786aaf7e50a4a24a2e0e3a475b22e71,CTS-SAMGOV-20250829-F786AAF7E50A4A24A2E0E3A475B22E71,N063--442 - Intrusion Detection System  9-30-2025 to 9-29-2026,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/272a0bb8e4b344098156d2f040558f33/download
f786aaf7e50a4a24a2e0e3a475b22e71,CTS-SAMGOV-20250829-F786AAF7E50A4A24A2E0E3A475B22E71,N063--442 - Intrusion Detection System  9-30-2025 to 9-29-2026,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/98fc04f82d75414b8e0e71d5f9734d8c/download
f786aaf7e50a4a24a2e0e3a475b22e71,CTS-SAMGOV-20250829-F786AAF7E50A4A24A2E0E3A475B22E71,N063--442 - Intrusion Detection System  9-30-2025 to 9-29-2026,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a428dbd09e424801a0f8338ebdd04547/download
f786aaf7e50a4a24a2e0e3a475b22e71,CTS-SAMGOV-20250829-F786AAF7E50A4A24A2E0E3A475B22E71,N063--442 - Intrusion Detection System  9-30-2025 to 9-29-2026,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/acada0021bd04affbaaf450f40ae5abe/download
f786aaf7e50a4a24a2e0e3a475b22e71,CTS-SAMGOV-20250829-F786AAF7E50A4A24A2E0E3A475B22E71,N063--442 - Intrusion Detection System  9-30-2025 to 9-29-2026,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c2e752249c7a4003a350b962a1b4b530/download
f786aaf7e50a4a24a2e0e3a475b22e71,CTS-SAMGOV-20250829-F786AAF7E50A4A24A2E0E3A475B22E71,N063--442 - Intrusion Detection System  9-30-2025 to 9-29-2026,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/cc77180264fb403dbc456b8f65b336a0/download
f786aaf7e50a4a24a2e0e3a475b22e71,CTS-SAMGOV-20250829-F786AAF7E50A4A24A2E0E3A475B22E71,N063--442 - Intrusion Detection System  9-30-2025 to 9-29-2026,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f786aaf7e50a4a24a2e0e3a475b22e71&limit=1
f786aaf7e50a4a24a2e0e3a475b22e71,CTS-SAMGOV-20250829-F786AAF7E50A4A24A2E0E3A475B22E71,N063--442 - Intrusion Detection System  9-30-2025 to 9-29-2026,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f786aaf7e50a4a24a2e0e3a475b22e71
f779e1f147ff452a9f5fab7b4809baf5,CTS-SAMGOV-20250829-F779E1F147FF452A9F5FAB7B4809BAF5,"16--JACK POINT,LANDING",https://api.sam.gov/prod/opportunities/v2/search?noticeid=f779e1f147ff452a9f5fab7b4809baf5&limit=1
f779e1f147ff452a9f5fab7b4809baf5,CTS-SAMGOV-20250829-F779E1F147FF452A9F5FAB7B4809BAF5,"16--JACK POINT,LANDING",https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f779e1f147ff452a9f5fab7b4809baf5
f76730dfe25449ae95394c4b1e999e4c,CTS-SAMGOV-20250829-F76730DFE25449AE95394C4B1E999E4C,"47--SWING JOINT,PIPE",https://api.sam.gov/prod/opportunities/v2/search?noticeid=f76730dfe25449ae95394c4b1e999e4c&limit=1
f76730dfe25449ae95394c4b1e999e4c,CTS-SAMGOV-20250829-F76730DFE25449AE95394C4B1E999E4C,"47--SWING JOINT,PIPE",https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f76730dfe25449ae95394c4b1e999e4c
f71b7e6bd29a48a3a5e9bf8737325bca,CTS-SAMGOV-20250829-F71B7E6BD29A48A3A5E9BF8737325BCA,"31--BEARING,BALL,ANNULA",https://api.sam.gov/prod/opportunities/v2/search?noticeid=f71b7e6bd29a48a3a5e9bf8737325bca&limit=1
f71b7e6bd29a48a3a5e9bf8737325bca,CTS-SAMGOV-20250829-F71B7E6BD29A48A3A5E9BF8737325BCA,"31--BEARING,BALL,ANNULA",https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f71b7e6bd29a48a3a5e9bf8737325bca
f6b91d649e7544a68201b6b029ca4f82,CTS-SAMGOV-20250829-F6B91D649E7544A68201B6B029CA4F82,NOAA: EMI Surge Adapters for the NWS National Logistics Support Center,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/cc46f66bd70745bbbe14a863e840479a/download
f6b91d649e7544a68201b6b029ca4f82,CTS-SAMGOV-20250829-F6B91D649E7544A68201B6B029CA4F82,NOAA: EMI Surge Adapters for the NWS National Logistics Support Center,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/daeed47e9d924d058bced3b302fa090e/download
f6b91d649e7544a68201b6b029ca4f82,CTS-SAMGOV-20250829-F6B91D649E7544A68201B6B029CA4F82,NOAA: EMI Surge Adapters for the NWS National Logistics Support Center,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e2317002a2af4604be7377c8e7c72178/download
f6b91d649e7544a68201b6b029ca4f82,CTS-SAMGOV-20250829-F6B91D649E7544A68201B6B029CA4F82,NOAA: EMI Surge Adapters for the NWS National Logistics Support Center,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ebe20ef411af414584d60e2338c8569f/download
f6b91d649e7544a68201b6b029ca4f82,CTS-SAMGOV-20250829-F6B91D649E7544A68201B6B029CA4F82,NOAA: EMI Surge Adapters for the NWS National Logistics Support Center,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f6b91d649e7544a68201b6b029ca4f82&limit=1
f6b91d649e7544a68201b6b029ca4f82,CTS-SAMGOV-20250829-F6B91D649E7544A68201B6B029CA4F82,NOAA: EMI Surge Adapters for the NWS National Logistics Support Center,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f6b91d649e7544a68201b6b029ca4f82
f6b0a5b1752c40ecaad3e4ae71f53725,CTS-SAMGOV-20250829-F6B0A5B1752C40ECAAD3E4AE71F53725,"25--ARM,CONTROL,VEHICUL",https://api.sam.gov/prod/opportunities/v2/search?noticeid=f6b0a5b1752c40ecaad3e4ae71f53725&limit=1
f6b0a5b1752c40ecaad3e4ae71f53725,CTS-SAMGOV-20250829-F6B0A5B1752C40ECAAD3E4AE71F53725,"25--ARM,CONTROL,VEHICUL",https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f6b0a5b1752c40ecaad3e4ae71f53725
f6ae0ba648764ddfa0b77a9ecb0b01ae,CTS-SAMGOV-20250829-F6AE0BA648764DDFA0B77A9ECB0B01AE,Anchorage Airport  Traffic Control Tower (ANC ATCT) and Anchorage Terminal Radar Approach Control/Base Building (A11 TRACON),https://api.sam.gov/prod/opportunities/v2/search?noticeid=f6ae0ba648764ddfa0b77a9ecb0b01ae&limit=1
f6ae0ba648764ddfa0b77a9ecb0b01ae,CTS-SAMGOV-20250829-F6AE0BA648764DDFA0B77A9ECB0B01AE,Anchorage Airport  Traffic Control Tower (ANC ATCT) and Anchorage Terminal Radar Approach Control/Base Building (A11 TRACON),https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f6ae0ba648764ddfa0b77a9ecb0b01ae
f6470b5e0fc24602a6675df8ccb6a9c1,CTS-SAMGOV-20250829-F6470B5E0FC24602A6675DF8CCB6A9C1,"61--CABLE,POWER,ELECTRI",https://api.sam.gov/prod/opportunities/v2/search?noticeid=f6470b5e0fc24602a6675df8ccb6a9c1&limit=1
f6470b5e0fc24602a6675df8ccb6a9c1,CTS-SAMGOV-20250829-F6470B5E0FC24602A6675DF8CCB6A9C1,"61--CABLE,POWER,ELECTRI",https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f6470b5e0fc24602a6675df8ccb6a9c1
f5f8301e20f44bdba87bf6d478db3929,CTS-SAMGOV-20250829-F5F8301E20F44BDBA87BF6D478DB3929,"Sole Source Justification (SSJ) for BEP Part# 2E025244, Ring, Electronic, Risec-37, Zeiser P/N HDA 0140004501 & BEP Part# 2E026123, Slip Ring Unit 11f1/350mm, Position Nr: A8 Zeiser Part Nr: Hda0020000201, 24 Paths, Type Rotech",https://sam.gov/api/prod/opps/v3/opportunities/resources/files/23315e5455b247d6a24926864bcd0518/download
f5f8301e20f44bdba87bf6d478db3929,CTS-SAMGOV-20250829-F5F8301E20F44BDBA87BF6D478DB3929,"Sole Source Justification (SSJ) for BEP Part# 2E025244, Ring, Electronic, Risec-37, Zeiser P/N HDA 0140004501 & BEP Part# 2E026123, Slip Ring Unit 11f1/350mm, Position Nr: A8 Zeiser Part Nr: Hda0020000201, 24 Paths, Type Rotech",https://api.sam.gov/prod/opportunities/v2/search?noticeid=f5f8301e20f44bdba87bf6d478db3929&limit=1
f5f8301e20f44bdba87bf6d478db3929,CTS-SAMGOV-20250829-F5F8301E20F44BDBA87BF6D478DB3929,"Sole Source Justification (SSJ) for BEP Part# 2E025244, Ring, Electronic, Risec-37, Zeiser P/N HDA 0140004501 & BEP Part# 2E026123, Slip Ring Unit 11f1/350mm, Position Nr: A8 Zeiser Part Nr: Hda0020000201, 24 Paths, Type Rotech",https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5f8301e20f44bdba87bf6d478db3929
f56638d770044f1aa2a720ca2de3ac39,CTS-SAMGOV-20250829-F56638D770044F1AA2A720CA2DE3AC39,"59--CABLE ASSEMBLY,SPEC - AND OTHER REPLACEMENT PARTS",https://api.sam.gov/prod/opportunities/v2/search?noticeid=f56638d770044f1aa2a720ca2de3ac39&limit=1
f56638d770044f1aa2a720ca2de3ac39,CTS-SAMGOV-20250829-F56638D770044F1AA2A720CA2DE3AC39,"59--CABLE ASSEMBLY,SPEC - AND OTHER REPLACEMENT PARTS",https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f56638d770044f1aa2a720ca2de3ac39
f490a4b17a354ababb929580439896b7,CTS-SAMGOV-20250829-F490A4B17A354ABABB929580439896B7,"41--COOLER UNIT,AIR",https://api.sam.gov/prod/opportunities/v2/search?noticeid=f490a4b17a354ababb929580439896b7&limit=1
f490a4b17a354ababb929580439896b7,CTS-SAMGOV-20250829-F490A4B17A354ABABB929580439896B7,"41--COOLER UNIT,AIR",https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f490a4b17a354ababb929580439896b7
f408fa4eef6b474fbfb5e37f42a2f7b6,CTS-SAMGOV-20250829-F408FA4EEF6B474FBFB5E37F42A2F7B6,R425--INTENT TO SOLE SOURCE APFS System Manager  for Consolidated Mail Outpatient Pharmacy (CMOP) Charleston    FY25 Sole Source,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ea24ef40da894dc89a9dac4220932e78/download
f408fa4eef6b474fbfb5e37f42a2f7b6,CTS-SAMGOV-20250829-F408FA4EEF6B474FBFB5E37F42A2F7B6,R425--INTENT TO SOLE SOURCE APFS System Manager  for Consolidated Mail Outpatient Pharmacy (CMOP) Charleston    FY25 Sole Source,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f408fa4eef6b474fbfb5e37f42a2f7b6&limit=1
f408fa4eef6b474fbfb5e37f42a2f7b6,CTS-SAMGOV-20250829-F408FA4EEF6B474FBFB5E37F42A2F7B6,R425--INTENT TO SOLE SOURCE APFS System Manager  for Consolidated Mail Outpatient Pharmacy (CMOP) Charleston    FY25 Sole Source,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f408fa4eef6b474fbfb5e37f42a2f7b6
f3f70478f9e9493483e95378ea5d2393,CTS-SAMGOV-20250829-F3F70478F9E9493483E95378EA5D2393,SOLE SOURCE – RUN TIME METER,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/21f5a57360aa45dbac4da930e598800c/download
f3f70478f9e9493483e95378ea5d2393,CTS-SAMGOV-20250829-F3F70478F9E9493483E95378EA5D2393,SOLE SOURCE – RUN TIME METER,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f3f70478f9e9493483e95378ea5d2393&limit=1
f3f70478f9e9493483e95378ea5d2393,CTS-SAMGOV-20250829-F3F70478F9E9493483E95378EA5D2393,SOLE SOURCE – RUN TIME METER,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f3f70478f9e9493483e95378ea5d2393
f366f9241a334057bc68ced7c0ecaeb8,CTS-SAMGOV-20250829-F366F9241A334057BC68CED7C0ECAEB8,WATER TREATMENT IOWA CITY VAMC,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0c7fda620bd04ff8a7ac54901d4a93b7/download
f366f9241a334057bc68ced7c0ecaeb8,CTS-SAMGOV-20250829-F366F9241A334057BC68CED7C0ECAEB8,WATER TREATMENT IOWA CITY VAMC,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2e27aae3b4e64ef9a56a0d3d51db9d74/download
f366f9241a334057bc68ced7c0ecaeb8,CTS-SAMGOV-20250829-F366F9241A334057BC68CED7C0ECAEB8,WATER TREATMENT IOWA CITY VAMC,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/51a3013b5a0141598b5811c2e3a9732f/download
f366f9241a334057bc68ced7c0ecaeb8,CTS-SAMGOV-20250829-F366F9241A334057BC68CED7C0ECAEB8,WATER TREATMENT IOWA CITY VAMC,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6b19487fe258454a8a3107d6e5584c93/download
f366f9241a334057bc68ced7c0ecaeb8,CTS-SAMGOV-20250829-F366F9241A334057BC68CED7C0ECAEB8,WATER TREATMENT IOWA CITY VAMC,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6cde75d7820245c4bfebd48c259c0f72/download
f366f9241a334057bc68ced7c0ecaeb8,CTS-SAMGOV-20250829-F366F9241A334057BC68CED7C0ECAEB8,WATER TREATMENT IOWA CITY VAMC,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/74ec55dc19a74c969e960ff103527bbf/download
f366f9241a334057bc68ced7c0ecaeb8,CTS-SAMGOV-20250829-F366F9241A334057BC68CED7C0ECAEB8,WATER TREATMENT IOWA CITY VAMC,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f9fc42990a6b41f39b63eeec1985e836/download
f366f9241a334057bc68ced7c0ecaeb8,CTS-SAMGOV-20250829-F366F9241A334057BC68CED7C0ECAEB8,WATER TREATMENT IOWA CITY VAMC,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/fe9203d20dbf4b1f8c279efe53e05971/download
f366f9241a334057bc68ced7c0ecaeb8,CTS-SAMGOV-20250829-F366F9241A334057BC68CED7C0ECAEB8,WATER TREATMENT IOWA CITY VAMC,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f366f9241a334057bc68ced7c0ecaeb8&limit=1
f366f9241a334057bc68ced7c0ecaeb8,CTS-SAMGOV-20250829-F366F9241A334057BC68CED7C0ECAEB8,WATER TREATMENT IOWA CITY VAMC,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f366f9241a334057bc68ced7c0ecaeb8
f3459dedd5b046539f5db0eb7dc04c68,CTS-SAMGOV-20250829-F3459DEDD5B046539F5DB0EB7DC04C68,FDIC's National Conference Room Audio Visual BOA,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8c72a63811c3444885a805c4e9520c62/download
f3459dedd5b046539f5db0eb7dc04c68,CTS-SAMGOV-20250829-F3459DEDD5B046539F5DB0EB7DC04C68,FDIC's National Conference Room Audio Visual BOA,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/9d30271dd7604a988525a2f834db7c25/download
f3459dedd5b046539f5db0eb7dc04c68,CTS-SAMGOV-20250829-F3459DEDD5B046539F5DB0EB7DC04C68,FDIC's National Conference Room Audio Visual BOA,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/cfb53994998941f381b47d92994c4261/download
f3459dedd5b046539f5db0eb7dc04c68,CTS-SAMGOV-20250829-F3459DEDD5B046539F5DB0EB7DC04C68,FDIC's National Conference Room Audio Visual BOA,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e07b953e75dc45ad898c8f48268f02a5/download
f3459dedd5b046539f5db0eb7dc04c68,CTS-SAMGOV-20250829-F3459DEDD5B046539F5DB0EB7DC04C68,FDIC's National Conference Room Audio Visual BOA,https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e6f58c416e624634ac6c2b1c62f2d609/download
f3459dedd5b046539f5db0eb7dc04c68,CTS-SAMGOV-20250829-F3459DEDD5B046539F5DB0EB7DC04C68,FDIC's National Conference Room Audio Visual BOA,https://api.sam.gov/prod/opportunities/v2/search?noticeid=f3459dedd5b046539f5db0eb7dc04c68&limit=1
